time,cwnd,rtt,rto,ssthresh
20.747219755,1384,20.524,221,1154
20.880333472,1458,20.428,221,1154
21.012326726,1462,20.529,221,1154
21.145670002,1786,20.358,221,1154
21.277068723,736,20.781,221,1154
21.410947020,1860,20.591,221,1154
21.544145048,2224,20.415,221,1154
21.676448317,2253,20.627,221,1154
21.809369817,2264,20.052,221,1154
21.942707727,2280,20.739,221,1154
22.075169444,2162,20.061,221,1154
22.207803429,2320,20.527,221,1154
22.340943051,2408,20.595,221,1154
22.472958183,2388,20.347,221,1154
22.605056695,1421,20.226,221,1154
22.737205488,1046,20.227,221,1154
22.870592432,2130,20.472,221,1154
23.004439971,2116,20.335,221,1154
23.136763314,952,20.496,221,1154
23.266345728,910,20.345,221,1154
23.399900245,2218,20.431,221,1154
23.530992701,2174,20.456,221,1154
23.663327798,2250,20.403,221,1154
23.795788991,2002,20.614,221,1154
23.929375515,1904,20.433,221,1154
24.062961448,1912,20.57,221,1154
24.194193041,1980,20.099,221,1154
24.325914278,2038,20.525,221,1154
24.458787762,1984,20.375,221,1154
24.592025805,2138,20.24,221,1154
24.726176961,2334,20.654,221,1154
24.859322104,1413,20.456,221,1154
24.991627786,1409,20.544,221,1154
25.125744754,876,20.605,221,1154
25.260135429,2178,20.619,221,1154
25.392868413,2275,20.088,221,1154
25.524942706,1418,20.31,221,1154
25.657576541,2364,20.487,221,1154
25.786391966,2294,20.601,221,1154
25.919774143,1049,20.573,221,1154
26.052087362,1140,20.661,221,1154
26.185921378,2242,20.307,221,1154
26.316627604,2274,20.526,221,1154
26.450260829,2228,20.422,221,1154
26.583377348,2236,20.183,221,1154
26.713858898,1280,20.209,221,1154
26.849193330,1422,20.66,221,1154
26.982619596,2241,20.178,221,1154
27.117010043,2246,20.539,221,1154
27.249704445,2152,20.067,221,1154
27.383771434,2118,20.67,221,1154
27.512795175,946,20.607,221,1154
27.645479150,754,20.39,221,1154
27.780826765,1543,20.413,221,1154
27.913065204,878,20.333,221,1154
28.047304969,1415,20.09,221,1154
28.181451875,737,20.309,221,1154
28.315201404,2016,20.626,221,1154
28.447345195,735,20.619,221,1154
28.579896273,2144,20.514,221,1154
28.713525776,2124,20.698,221,1154
28.843507693,2260,20.36,221,1154
28.976653592,2268,20.466,221,1154
29.109931163,2302,20.466,221,1154
29.244166363,2304,20.456,221,1154
29.376752749,2230,20.685,221,1154
29.510468343,2190,20.349,221,1154
29.642010401,823,20.612,221,1154
29.775273097,2044,20.52,221,1154
29.907490375,1976,20.517,221,1154
30.039151477,748,20.5,221,1154
30.173407945,1556,20.778,221,1154
30.305152745,1584,20.819,221,1154
30.436260631,1582,20.421,221,1154
30.568049156,1522,20.7,221,1154
30.700863728,4,20.723,221,1154
30.834588920,4,20.412,221,1154
30.967324485,1462,20.119,221,1154
31.098869809,2058,20.693,221,1154
31.231533956,1904,20.145,221,1154
31.366045900,1900,20.623,221,1154
31.500412655,1794,20.381,221,1154
31.636035751,1794,20.465,221,1154
31.768433157,980,20.347,221,1154
31.902174018,1926,20.636,221,1154
32.034872448,1406,20.458,221,1154
32.165853301,2068,20.394,221,1154
32.298546543,1962,20.281,221,1154
32.430257408,1912,20.091,221,1154
32.559689722,982,20.724,221,1154
32.693045390,2040,20.58,221,1154
32.824543724,2180,20.638,221,1154
32.956833321,2242,20.464,221,1154
33.087395857,1225,20.561,221,1154
33.219274421,1406,20.144,221,1154
33.352725497,2278,20.294,221,1154
33.483275785,2200,20.457,221,1154
33.614810365,1998,20.376,221,1154
33.747052749,1429,20.496,221,1154
33.881274994,2160,20.355,221,1154
34.013343384,2168,20.417,221,1154
34.142671139,2162,20.034,221,1154
34.275713369,2228,20.295,221,1154
34.408775945,2296,20.461,221,1154
34.541184383,2268,20.088,221,1154
34.675225257,2244,20.571,221,1154
34.809416042,2240,20.088,221,1154
34.944438054,2194,20.345,221,1154
35.076597866,2194,20.25,221,1154
35.209979302,1226,20.513,221,1154
35.343089470,2024,20.608,221,1154
35.474633990,860,20.611,221,1154
35.604920926,1100,20.304,221,1154
35.736634038,1672,20.494,221,1154
35.866389138,2108,20.56,221,1154
35.999523832,2128,20.751,221,1154
36.131671035,2112,20.334,221,1154
36.264145808,2324,20.636,221,1154
36.397967028,1407,20.155,221,1154
36.529032229,2298,20.526,221,1154
36.663816483,2162,20.314,221,1154
36.792844182,1397,20.323,221,1154
36.921807621,2197,20.088,221,1154
37.053128548,1984,20.458,221,1154
37.186482273,1990,20.411,221,1154
37.318589725,2264,20.391,221,1154
37.450116888,2260,20.158,221,1154
37.583977769,2170,20.163,221,1154
37.716372590,2122,20.324,221,1154
37.847305136,2280,20.541,221,1154
37.979980565,1323,20.327,221,1154
38.113337340,1369,20.236,221,1154
38.247565582,2150,20.558,221,1154
38.379764720,955,20.547,221,1154
38.512980126,2146,20.745,221,1154
38.645797626,1379,20.529,221,1154
38.780444563,2072,20.643,221,1154
38.913312403,2262,20.71,221,1154
